StartTime,EndTime,Steps,Calories,Distance(meters),ActiveTime(seconds)
2025-12-10 20:45:00,2025-12-10 21:00:00,195,6,138,106
2025-12-10 21:00:00,2025-12-10 21:15:00,195,6,138,106
2025-12-10 21:15:00,2025-12-10 21:30:00,195,6,138,106
2025-12-10 21:30:00,2025-12-10 21:45:00,195,6,138,106
2025-12-10 21:45:00,2025-12-10 22:00:00,195,6,138,106
2025-12-10 22:00:00,2025-12-10 22:15:00,195,6,138,106
2025-12-10 22:15:00,2025-12-10 22:30:00,195,6,138,106
2025-12-10 22:30:00,2025-12-10 22:45:00,195,6,138,106
2025-12-10 22:45:00,2025-12-10 23:00:00,195,6,138,106
2025-12-10 23:00:00,2025-12-10 23:15:00,195,6,138,106
2025-12-10 23:15:00,2025-12-10 23:22:33,126,3,69,88
2025-12-09 10:30:00,2025-12-09 10:45:00,132,4,94,72
2025-12-09 10:45:00,2025-12-09 11:00:00,183,6,130,100
2025-12-09 11:00:00,2025-12-09 11:15:00,183,6,130,100
2025-12-09 11:15:00,2025-12-09 11:30:00,183,6,130,100
2025-12-09 11:30:00,2025-12-09 11:45:00,183,6,130,100
2025-12-09 11:45:00,2025-12-09 12:00:00,183,6,130,100
2025-12-09 12:00:00,2025-12-09 12:15:00,183,6,130,100
2025-12-09 12:15:00,2025-12-09 12:30:00,183,6,130,100
2025-12-09 12:30:00,2025-12-09 12:45:00,183,6,130,100
2025-12-09 12:45:00,2025-12-09 13:00:00,183,6,130,100
2025-12-09 13:00:00,2025-12-09 13:15:00,183,6,130,100
2025-12-09 13:15:00,2025-12-09 13:30:00,183,6,130,100
2025-12-09 13:30:00,2025-12-09 13:45:00,183,6,130,100
2025-12-09 13:45:00,2025-12-09 14:00:00,183,6,130,100
2025-12-09 14:00:00,2025-12-09 14:15:00,183,6,130,100
2025-12-09 14:15:00,2025-12-09 14:30:00,183,6,130,100
2025-12-09 14:30:00,2025-12-09 14:45:00,183,6,130,100
2025-12-09 14:45:00,2025-12-09 15:00:00,183,6,130,100
2025-12-09 15:00:00,2025-12-09 15:15:00,183,6,130,100
2025-12-09 15:15:00,2025-12-09 15:30:00,183,6,130,100
2025-12-09 15:30:00,2025-12-09 15:45:00,183,6,130,100
2025-12-09 15:45:00,2025-12-09 16:00:00,183,6,130,100
2025-12-09 16:00:00,2025-12-09 16:15:00,183,6,130,100
2025-12-09 16:15:00,2025-12-09 16:30:00,183,6,130,100
2025-12-09 16:30:00,2025-12-09 16:45:00,183,6,130,100
2025-12-09 16:45:00,2025-12-09 17:00:00,183,6,130,100
2025-12-09 17:00:00,2025-12-09 17:15:00,183,6,130,100
2025-12-09 17:15:00,2025-12-09 17:30:00,183,6,130,100
2025-12-09 17:30:00,2025-12-09 17:45:00,183,6,130,100
2025-12-09 17:45:00,2025-12-09 18:00:00,183,6,130,100
2025-12-09 18:00:00,2025-12-09 18:15:00,183,6,130,100
2025-12-09 18:15:00,2025-12-09 18:30:00,183,6,130,100
2025-12-09 18:30:00,2025-12-09 18:45:00,183,6,130,100
2025-12-09 18:45:00,2025-12-09 19:00:00,183,6,130,100
2025-12-09 19:00:00,2025-12-09 19:15:00,183,6,130,100
2025-12-09 19:15:00,2025-12-09 19:30:00,183,6,130,100
2025-12-09 19:30:00,2025-12-09 19:45:00,183,6,130,100
2025-12-09 19:45:00,2025-12-09 20:00:00,183,6,130,100
2025-12-09 20:00:00,2025-12-09 20:15:00,183,6,130,100
2025-12-09 20:15:00,2025-12-09 20:23:25,129,3,73,63
2025-12-14 22:29:39,2025-12-14 22:30:00,5,0,3,2
2025-12-14 22:30:00,2025-12-14 22:38:01,99,3,70,54
2025-12-15 00:09:02,2025-12-15 00:15:00,5,0,3,2
2025-12-15 00:15:00,2025-12-15 00:30:00,13,0,9,7
2025-12-15 00:30:00,2025-12-15 00:45:00,13,0,9,7
2025-12-15 00:45:00,2025-12-15 01:00:00,13,0,9,7
2025-12-15 01:00:00,2025-12-15 01:15:00,13,0,9,7
2025-12-15 01:15:00,2025-12-15 01:30:00,13,0,9,7
2025-12-15 01:30:00,2025-12-15 01:45:00,13,0,9,7
2025-12-15 01:45:00,2025-12-15 02:00:00,13,0,9,7
2025-12-15 02:00:00,2025-12-15 02:15:00,13,0,9,7
2025-12-15 02:15:00,2025-12-15 02:30:00,13,0,9,7
2025-12-15 02:30:00,2025-12-15 02:45:00,13,0,9,7
2025-12-15 02:45:00,2025-12-15 03:00:00,13,0,9,7
2025-12-15 03:00:00,2025-12-15 03:15:00,13,0,9,7
2025-12-15 03:15:00,2025-12-15 03:30:00,13,0,9,7
2025-12-15 03:30:00,2025-12-15 03:45:00,13,0,9,7
2025-12-15 03:45:00,2025-12-15 04:00:00,13,0,9,7
2025-12-15 04:00:00,2025-12-15 04:15:00,13,0,9,7
2025-12-15 04:15:00,2025-12-15 04:30:00,13,0,9,7
2025-12-15 04:30:00,2025-12-15 04:45:00,13,0,9,7
2025-12-15 04:45:00,2025-12-15 05:00:00,13,0,9,7
2025-12-15 05:00:00,2025-12-15 05:15:00,13,0,9,7
2025-12-15 05:15:00,2025-12-15 05:30:00,13,0,9,7
2025-12-15 05:30:00,2025-12-15 05:45:00,13,0,9,7
2025-12-15 05:45:00,2025-12-15 06:00:00,13,0,9,7
2025-12-15 06:00:00,2025-12-15 06:15:00,13,0,9,7
2025-12-15 06:15:00,2025-12-15 06:30:00,13,0,9,7
2025-12-15 06:30:00,2025-12-15 06:45:00,13,0,9,7
2025-12-15 06:45:00,2025-12-15 07:00:00,13,0,9,7
2025-12-15 07:00:00,2025-12-15 07:15:00,13,0,9,7
2025-12-15 07:15:00,2025-12-15 07:30:00,13,0,9,7
2025-12-15 07:30:00,2025-12-15 07:45:00,13,0,9,7
2025-12-15 07:45:00,2025-12-15 08:00:00,13,0,9,7
2025-12-15 08:00:00,2025-12-15 08:15:00,13,0,9,7
2025-12-15 08:15:00,2025-12-15 08:30:00,13,0,9,7
2025-12-15 08:30:00,2025-12-15 08:45:00,13,0,9,7
2025-12-15 08:45:00,2025-12-15 09:00:00,13,0,9,7
2025-12-15 09:00:00,2025-12-15 09:15:00,13,0,9,7
2025-12-15 09:15:00,2025-12-15 09:30:00,13,0,9,7
2025-12-15 09:30:00,2025-12-15 09:45:00,13,0,9,7
2025-12-15 09:45:00,2025-12-15 10:00:00,13,0,9,7
2025-12-15 10:00:00,2025-12-15 10:15:00,13,0,9,7
2025-12-15 10:15:00,2025-12-15 10:30:00,13,0,9,7
2025-12-15 10:30:00,2025-12-15 10:45:00,13,0,9,7
2025-12-15 10:45:00,2025-12-15 11:00:00,13,0,9,7
2025-12-15 11:00:00,2025-12-15 11:15:00,13,0,9,7
2025-12-15 11:15:00,2025-12-15 11:30:00,13,0,9,7
2025-12-15 11:30:00,2025-12-15 11:45:00,13,0,9,7
2025-12-15 11:45:00,2025-12-15 12:00:00,13,0,9,7
2025-12-15 12:00:00,2025-12-15 12:15:00,13,0,9,7
2025-12-15 12:15:00,2025-12-15 12:30:00,13,0,9,7
2025-12-15 12:30:00,2025-12-15 12:45:00,13,0,9,7
2025-12-15 12:45:00,2025-12-15 13:00:00,13,0,9,7
2025-12-15 13:00:00,2025-12-15 13:15:00,13,0,9,7
2025-12-15 13:15:00,2025-12-15 13:30:00,13,0,9,7
2025-12-15 13:30:00,2025-12-15 13:45:00,13,0,9,7
2025-12-15 13:45:00,2025-12-15 14:00:00,13,0,9,7
2025-12-15 14:00:00,2025-12-15 14:15:00,13,0,9,7
2025-12-15 14:15:00,2025-12-15 14:15:31,31,0,21,16
2025-12-15 14:38:03,2025-12-15 14:39:15,32,1,22,17
2025-12-15 15:17:26,2025-12-15 15:30:00,41,1,29,22
2025-12-15 15:30:00,2025-12-15 15:45:00,50,1,35,27
2025-12-15 15:45:00,2025-12-15 16:00:00,50,1,35,27
2025-12-15 16:00:00,2025-12-15 16:15:00,50,1,35,27
2025-12-15 16:15:00,2025-12-15 16:30:00,50,1,35,27
2025-12-15 16:30:00,2025-12-15 16:45:00,50,1,35,27
2025-12-15 16:45:00,2025-12-15 17:00:00,50,1,35,27
2025-12-15 17:00:00,2025-12-15 17:15:00,50,1,35,27
2025-12-15 17:15:00,2025-12-15 17:30:00,50,1,35,27
2025-12-15 17:30:00,2025-12-15 17:45:00,50,1,35,27
2025-12-15 17:45:00,2025-12-15 18:00:00,50,1,35,27
2025-12-15 18:00:00,2025-12-15 18:15:00,50,1,35,27
2025-12-15 18:15:00,2025-12-15 18:30:00,50,1,35,27
2025-12-15 18:30:00,2025-12-15 18:45:00,50,1,35,27
2025-12-15 18:45:00,2025-12-15 19:00:00,50,1,35,27
2025-12-15 19:00:00,2025-12-15 19:15:00,50,1,35,27
2025-12-15 19:15:00,2025-12-15 19:30:00,50,1,35,27
2025-12-15 19:30:00,2025-12-15 19:45:00,50,1,35,27
2025-12-15 19:45:00,2025-12-15 20:00:00,50,1,35,27
2025-12-15 20:00:00,2025-12-15 20:15:00,50,1,35,27
2025-12-15 20:15:00,2025-12-15 20:30:00,50,1,35,27
2025-12-15 20:30:00,2025-12-15 20:45:00,50,1,35,27
2025-12-15 20:45:00,2025-12-15 21:00:00,50,1,35,27
2025-12-15 21:00:00,2025-12-15 21:15:00,50,1,35,27
2025-12-15 21:15:00,2025-12-15 21:30:00,50,1,35,27
2025-12-15 21:30:00,2025-12-15 21:45:00,50,1,35,27
2025-12-15 21:45:00,2025-12-15 22:00:00,50,1,35,27
2025-12-15 22:00:00,2025-12-15 22:01:09,7,0,4,3
2025-12-15 22:47:31,2025-12-15 22:50:10,12,0,8,6
2025-12-15 23:00:26,2025-12-15 23:01:26,8,0,5,4
2025-12-15 23:00:00,2025-12-15 23:01:26,8,0,5,4
2025-12-16 09:00:27,2025-12-16 09:12:21,191,6,135,104
2025-12-16 09:15:26,2025-12-16 09:30:00,429,14,304,234
2025-12-16 09:30:00,2025-12-16 09:45:00,236,7,167,128
2025-12-16 09:45:00,2025-12-16 10:00:00,236,7,167,128
2025-12-16 10:00:00,2025-12-16 10:15:00,236,7,167,128
2025-12-16 10:15:00,2025-12-16 10:30:00,236,7,167,128
2025-12-16 10:30:00,2025-12-16 10:45:00,236,7,167,128
2025-12-16 10:45:00,2025-12-16 11:00:00,236,7,167,128
2025-12-16 11:00:00,2025-12-16 11:15:00,236,7,167,128
2025-12-16 11:15:00,2025-12-16 11:30:00,236,7,167,128
2025-12-16 11:30:00,2025-12-16 11:45:00,236,7,167,128
2025-12-16 11:45:00,2025-12-16 12:00:00,236,7,167,128
2025-12-16 12:00:00,2025-12-16 12:15:00,236,7,167,128
2025-12-16 12:15:00,2025-12-16 12:30:00,236,7,167,128
2025-12-16 12:30:00,2025-12-16 12:45:00,236,7,167,128
2025-12-16 12:45:00,2025-12-16 13:00:00,236,7,167,128
2025-12-16 13:00:00,2025-12-16 13:15:00,236,7,167,128
2025-12-16 13:15:00,2025-12-16 13:30:00,236,7,167,128
2025-12-16 13:30:00,2025-12-16 13:45:00,236,7,167,128
2025-12-16 13:45:00,2025-12-16 14:00:00,236,7,167,128
2025-12-16 14:00:00,2025-12-16 14:15:00,236,7,167,128
2025-12-16 14:15:00,2025-12-16 14:30:00,236,7,167,128
2025-12-16 14:30:00,2025-12-16 14:45:00,236,7,167,128
2025-12-16 14:45:00,2025-12-16 15:00:00,236,7,167,128
2025-12-16 15:00:00,2025-12-16 15:15:00,236,7,167,128
2025-12-16 15:15:00,2025-12-16 15:30:00,236,7,167,128
2025-12-16 15:30:00,2025-12-16 15:45:00,236,7,167,128
2025-12-16 15:45:00,2025-12-16 16:00:00,236,7,167,128
2025-12-16 16:00:00,2025-12-16 16:15:00,236,7,167,128
2025-12-16 16:15:00,2025-12-16 16:30:00,236,7,167,128
2025-12-16 16:30:00,2025-12-16 16:45:00,236,7,167,128
2025-12-16 16:45:00,2025-12-16 17:00:00,236,7,167,128
2025-12-16 17:00:00,2025-12-16 17:15:00,236,7,167,128
2025-12-16 17:15:00,2025-12-16 17:30:00,236,7,167,128
2025-12-16 17:30:00,2025-12-16 17:45:00,236,7,167,128
2025-12-16 17:45:00,2025-12-16 18:00:00,236,7,167,128
2025-12-16 18:00:00,2025-12-16 18:15:00,236,7,167,128
2025-12-16 18:15:00,2025-12-16 18:30:00,236,7,167,128
2025-12-16 18:30:00,2025-12-16 18:45:00,236,7,167,128
2025-12-16 18:45:00,2025-12-16 19:00:00,236,7,167,128
2025-12-16 19:00:00,2025-12-16 19:15:00,236,7,167,128
2025-12-16 19:15:00,2025-12-16 19:30:00,236,7,167,128
2025-12-16 19:30:00,2025-12-16 19:36:06,119,3,84,64
2025-12-16 20:52:51,2025-12-16 20:53:51,6,0,4,3
2025-12-31 01:45:00,2025-12-31 02:00:00,3,0,2,1
2025-12-31 02:00:00,2025-12-31 02:15:00,3,0,2,1
2025-12-31 02:15:00,2025-12-31 02:30:00,3,0,2,1
2025-12-31 02:30:00,2025-12-31 02:45:00,3,0,2,1
2025-12-31 02:45:00,2025-12-31 03:00:00,3,0,2,1
2025-12-31 03:00:00,2025-12-31 03:15:00,3,0,2,1
2025-12-31 03:15:00,2025-12-31 03:30:00,3,0,2,1
2025-12-31 03:30:00,2025-12-31 03:45:00,3,0,2,1
2025-12-31 03:45:00,2025-12-31 04:00:00,3,0,2,1
2025-12-31 04:00:00,2025-12-31 04:15:00,3,0,2,1
2025-12-31 04:15:00,2025-12-31 04:30:00,3,0,2,1
2025-12-31 04:30:00,2025-12-31 04:45:00,3,0,2,1
2025-12-31 04:45:00,2025-12-31 05:00:00,3,0,2,1
2025-12-31 05:00:00,2025-12-31 05:15:00,3,0,2,1
2025-12-31 05:15:00,2025-12-31 05:30:00,3,0,2,1
2025-12-31 05:30:00,2025-12-31 05:45:00,3,0,2,1
2025-12-31 05:45:00,2025-12-31 06:00:00,3,0,2,1
2025-12-31 06:00:00,2025-12-31 06:15:00,3,0,2,1
2025-12-31 06:15:00,2025-12-31 06:30:00,3,0,2,1
2025-12-31 06:30:00,2025-12-31 06:45:00,3,0,2,1
2025-12-31 06:45:00,2025-12-31 07:00:00,3,0,2,1
2025-12-31 07:00:00,2025-12-31 07:15:00,3,0,2,1
2025-12-31 07:15:00,2025-12-31 07:30:00,3,0,2,1
2025-12-31 07:30:00,2025-12-31 07:45:00,3,0,2,1
2025-12-31 07:45:00,2025-12-31 08:00:00,3,0,2,1
2025-12-31 08:00:00,2025-12-31 08:15:00,3,0,2,1
2025-12-31 08:15:00,2025-12-31 08:30:00,3,0,2,1
2025-12-31 08:30:00,2025-12-31 08:45:00,3,0,2,1
2025-12-31 08:45:00,2025-12-31 09:00:00,3,0,2,1
2025-12-31 09:00:00,2025-12-31 09:15:00,3,0,2,1
2025-12-31 09:15:00,2025-12-31 09:30:00,3,0,2,1
2025-12-31 09:30:00,2025-12-31 09:45:00,3,0,2,1
2025-12-31 09:45:00,2025-12-31 10:00:00,3,0,2,1
2025-12-31 10:00:00,2025-12-31 10:15:00,3,0,2,1
2025-12-31 10:15:00,2025-12-31 10:30:00,3,0,2,1
2025-12-31 10:30:00,2025-12-31 10:45:00,3,0,2,1
2025-12-31 10:45:00,2025-12-31 10:51:40,15,0,1,31
2025-12-29 12:45:00,2025-12-29 13:00:00,210,6,149,114
2025-12-29 13:00:00,2025-12-29 13:15:00,367,12,260,200
2025-12-29 13:15:00,2025-12-29 13:30:00,367,12,260,200
2025-12-29 13:30:00,2025-12-29 13:38:40,213,6,150,117
2026-01-04 10:15:00,2026-01-04 10:30:00,76,2,54,41
2026-01-04 10:30:00,2026-01-04 10:45:00,86,2,61,47
2026-01-04 10:45:00,2026-01-04 11:00:00,86,2,61,47
2026-01-04 11:00:00,2026-01-04 11:15:00,86,2,61,47
2026-01-04 11:15:00,2026-01-04 11:30:00,86,2,61,47
2026-01-04 11:30:00,2026-01-04 11:45:00,86,2,61,47
2026-01-04 11:45:00,2026-01-04 12:00:00,86,2,61,47
2026-01-04 12:00:00,2026-01-04 12:15:00,86,2,61,47
2026-01-04 12:15:00,2026-01-04 12:30:00,86,2,61,47
2026-01-04 12:30:00,2026-01-04 12:45:00,86,2,61,47
2026-01-04 12:45:00,2026-01-04 13:00:00,86,2,61,47
2026-01-04 13:00:00,2026-01-04 13:15:00,86,2,61,47
2026-01-04 13:15:00,2026-01-04 13:30:00,86,2,61,47
2026-01-04 13:30:00,2026-01-04 13:45:00,86,2,61,47
2026-01-04 13:45:00,2026-01-04 14:00:00,86,2,61,47
2026-01-04 14:00:00,2026-01-04 14:15:00,86,2,61,47
2026-01-04 14:15:00,2026-01-04 14:30:00,86,2,61,47
2026-01-04 14:30:00,2026-01-04 14:45:00,86,2,61,47
2026-01-04 14:45:00,2026-01-04 15:00:00,86,2,61,47
2026-01-04 15:00:00,2026-01-04 15:15:00,86,2,61,47
2026-01-04 15:15:00,2026-01-04 15:30:00,86,2,61,47
2026-01-04 15:30:00,2026-01-04 15:45:00,86,2,61,47
2026-01-04 15:45:00,2026-01-04 16:00:00,86,2,61,47
2026-01-04 16:00:00,2026-01-04 16:15:00,86,2,61,47
2026-01-04 16:15:00,2026-01-04 16:30:00,86,2,61,47
2026-01-04 16:30:00,2026-01-04 16:45:00,86,2,61,47
2026-01-04 16:45:00,2026-01-04 17:00:00,86,2,61,47
2026-01-04 17:00:00,2026-01-04 17:15:00,86,2,61,47
2026-01-04 17:15:00,2026-01-04 17:30:00,86,2,61,47
2026-01-04 17:30:00,2026-01-04 17:45:00,86,2,61,47
2026-01-04 17:45:00,2026-01-04 18:00:00,86,2,61,47
2026-01-04 18:00:00,2026-01-04 18:15:00,86,2,61,47
2026-01-04 18:15:00,2026-01-04 18:30:00,86,2,61,47
2026-01-04 18:30:00,2026-01-04 18:45:00,86,2,61,47
2026-01-04 18:45:00,2026-01-04 19:00:00,86,2,61,47
2026-01-04 19:00:00,2026-01-04 19:15:00,86,2,61,47
2026-01-04 19:15:00,2026-01-04 19:30:00,86,2,61,47
2026-01-04 19:30:00,2026-01-04 19:45:00,86,2,61,47
2026-01-04 19:45:00,2026-01-04 20:00:00,86,2,61,47
2026-01-04 20:00:00,2026-01-04 20:15:00,86,2,61,47
2026-01-04 20:15:00,2026-01-04 20:20:01,76,2,53,41
2026-01-02 12:30:00,2026-01-02 12:45:00,96,3,68,52
2026-01-02 12:45:00,2026-01-02 13:00:00,126,4,89,68
2026-01-02 13:00:00,2026-01-02 13:15:00,126,4,89,68
2026-01-02 13:15:00,2026-01-02 13:30:00,126,4,89,68
2026-01-02 13:30:00,2026-01-02 13:45:00,126,4,89,68
2026-01-02 13:45:00,2026-01-02 14:00:00,126,4,89,68
2026-01-02 14:00:00,2026-01-02 14:15:00,126,4,89,68
2026-01-02 14:15:00,2026-01-02 14:30:00,126,4,89,68
2026-01-02 14:30:00,2026-01-02 14:45:00,126,4,89,68
2026-01-02 14:45:00,2026-01-02 15:00:00,126,4,89,68
2026-01-02 15:00:00,2026-01-02 15:15:00,126,4,89,68
2026-01-02 15:15:00,2026-01-02 15:30:00,126,4,89,68
2026-01-02 15:30:00,2026-01-02 15:45:00,126,4,89,68
2026-01-02 15:45:00,2026-01-02 16:00:00,126,4,89,68
2026-01-02 16:00:00,2026-01-02 16:15:00,126,4,89,68
2026-01-02 16:15:00,2026-01-02 16:30:00,126,4,89,68
2026-01-02 16:30:00,2026-01-02 16:45:00,126,4,89,68
2026-01-02 16:45:00,2026-01-02 17:00:00,126,4,89,68
2026-01-02 17:00:00,2026-01-02 17:15:00,126,4,89,68
2026-01-02 17:15:00,2026-01-02 17:30:00,126,4,89,68
2026-01-02 17:30:00,2026-01-02 17:45:00,126,4,89,68
2026-01-02 17:45:00,2026-01-02 18:00:00,126,4,89,68
2026-01-02 18:00:00,2026-01-02 18:15:00,126,4,89,68
2026-01-02 18:15:00,2026-01-02 18:30:00,126,4,89,68
2026-01-02 18:30:00,2026-01-02 18:45:00,126,4,89,68
2026-01-02 18:45:00,2026-01-02 19:00:00,126,4,89,68
2026-01-02 19:00:00,2026-01-02 19:15:00,126,4,89,68
2026-01-02 19:15:00,2026-01-02 19:30:00,126,4,89,68
2026-01-02 19:30:00,2026-01-02 19:45:00,126,4,89,68
2026-01-02 19:45:00,2026-01-02 20:00:00,126,4,89,68
2026-01-02 20:00:00,2026-01-02 20:15:00,126,4,89,68
2026-01-02 20:15:00,2026-01-02 20:30:00,126,4,89,68
2026-01-02 20:30:00,2026-01-02 20:45:00,126,4,89,68
2026-01-02 20:45:00,2026-01-02 21:00:00,126,4,89,68
2026-01-02 21:00:00,2026-01-02 21:15:00,126,4,89,68
2026-01-02 21:15:00,2026-01-02 21:30:00,126,4,89,68
2026-01-02 21:30:00,2026-01-02 21:45:00,126,4,89,68
2026-01-02 21:45:00,2026-01-02 22:00:00,126,4,89,68
2026-01-02 22:00:00,2026-01-02 22:15:00,126,4,89,68
2026-01-02 22:15:00,2026-01-02 22:30:00,126,4,89,68
2026-01-02 22:30:00,2026-01-02 22:45:00,126,4,89,68
2026-01-02 22:45:00,2026-01-02 23:00:00,126,4,89,68
2026-01-02 23:00:00,2026-01-02 23:15:00,126,4,89,68
2026-01-02 23:15:00,2026-01-02 23:30:00,126,4,89,68
2026-01-02 23:30:00,2026-01-02 23:45:00,126,4,89,68
2026-01-02 23:45:00,2026-01-02 23:56:59,113,3,71,94
2025-12-28 04:00:00,2025-12-28 04:15:00,80,2,56,43
2025-12-28 04:15:00,2025-12-28 04:30:00,141,4,100,77
2025-12-28 04:30:00,2025-12-28 04:45:00,141,4,100,77
2025-12-28 04:45:00,2025-12-28 05:00:00,141,4,100,77
2025-12-28 05:00:00,2025-12-28 05:15:00,141,4,100,77
2025-12-28 05:15:00,2025-12-28 05:30:00,141,4,100,77
2025-12-28 05:30:00,2025-12-28 05:45:00,141,4,100,77
2025-12-28 05:45:00,2025-12-28 06:00:00,141,4,100,77
2025-12-28 06:00:00,2025-12-28 06:15:00,141,4,100,77
2025-12-28 06:15:00,2025-12-28 06:30:00,141,4,100,77
2025-12-28 06:30:00,2025-12-28 06:45:00,141,4,100,77
2025-12-28 06:45:00,2025-12-28 07:00:00,141,4,100,77
2025-12-28 07:00:00,2025-12-28 07:15:00,141,4,100,77
2025-12-28 07:15:00,2025-12-28 07:30:00,141,4,100,77
2025-12-28 07:30:00,2025-12-28 07:45:00,141,4,100,77
2025-12-28 07:45:00,2025-12-28 08:00:00,141,4,100,77
2025-12-28 08:00:00,2025-12-28 08:15:00,141,4,100,77
2025-12-28 08:15:00,2025-12-28 08:30:00,141,4,100,77
2025-12-28 08:30:00,2025-12-28 08:45:00,141,4,100,77
2025-12-28 08:45:00,2025-12-28 09:00:00,141,4,100,77
2025-12-28 09:00:00,2025-12-28 09:15:00,141,4,100,77
2025-12-28 09:15:00,2025-12-28 09:30:00,141,4,100,77
2025-12-28 09:30:00,2025-12-28 09:45:00,141,4,100,77
2025-12-28 09:45:00,2025-12-28 10:00:00,141,4,100,77
2025-12-28 10:00:00,2025-12-28 10:15:00,141,4,100,77
2025-12-28 10:15:00,2025-12-28 10:30:00,141,4,100,77
2025-12-28 10:30:00,2025-12-28 10:45:00,141,4,100,77
2025-12-28 10:45:00,2025-12-28 11:00:00,141,4,100,77
2025-12-28 11:00:00,2025-12-28 11:15:00,141,4,100,77
2025-12-28 11:15:00,2025-12-28 11:30:00,141,4,100,77
2025-12-28 11:30:00,2025-12-28 11:45:00,141,4,100,77
2025-12-28 11:45:00,2025-12-28 12:00:00,141,4,100,77
2025-12-28 12:00:00,2025-12-28 12:15:00,141,4,100,77
2025-12-28 12:15:00,2025-12-28 12:30:00,141,4,100,77
2025-12-28 12:30:00,2025-12-28 12:45:00,141,4,100,77
2025-12-28 12:45:00,2025-12-28 13:00:00,141,4,100,77
2025-12-28 13:00:00,2025-12-28 13:15:00,141,4,100,77
2025-12-28 13:15:00,2025-12-28 13:30:00,141,4,100,77
2025-12-28 13:30:00,2025-12-28 13:45:00,141,4,100,77
2025-12-28 13:45:00,2025-12-28 14:00:00,141,4,100,77
2025-12-28 14:00:00,2025-12-28 14:15:00,141,4,100,77
2025-12-28 14:15:00,2025-12-28 14:30:00,141,4,100,77
2025-12-28 14:30:00,2025-12-28 14:45:00,141,4,100,77
2025-12-28 14:45:00,2025-12-28 15:00:00,141,4,100,77
2025-12-28 15:00:00,2025-12-28 15:15:00,141,4,100,77
2025-12-28 15:15:00,2025-12-28 15:30:00,141,4,100,77
2025-12-28 15:30:00,2025-12-28 15:45:00,141,4,100,77
2025-12-28 15:45:00,2025-12-28 16:00:00,141,4,100,77
2025-12-28 16:00:00,2025-12-28 16:15:00,141,4,100,77
2025-12-28 16:15:00,2025-12-28 16:28:47,154,4,92,80
2026-01-03 00:15:00,2026-01-03 00:30:00,34,1,24,18
2026-01-03 00:30:00,2026-01-03 00:45:00,304,10,216,166
2026-01-03 00:45:00,2026-01-03 01:00:00,304,10,216,166
2026-01-03 01:00:00,2026-01-03 01:15:00,304,10,216,166
2026-01-03 01:15:00,2026-01-03 01:30:00,304,10,216,166
2026-01-03 01:30:00,2026-01-03 01:45:00,304,10,216,166
2026-01-03 01:45:00,2026-01-03 02:00:00,304,10,216,166
2026-01-03 02:00:00,2026-01-03 02:15:00,304,10,216,166
2026-01-03 02:15:00,2026-01-03 02:30:00,304,10,216,166
2026-01-03 02:30:00,2026-01-03 02:45:00,304,10,216,166
2026-01-03 02:45:00,2026-01-03 03:00:00,304,10,216,166
2026-01-03 03:00:00,2026-01-03 03:15:00,304,10,216,166
2026-01-03 03:15:00,2026-01-03 03:30:00,304,10,216,166
2026-01-03 03:30:00,2026-01-03 03:45:00,304,10,216,166
2026-01-03 03:45:00,2026-01-03 04:00:00,304,10,216,166
2026-01-03 04:00:00,2026-01-03 04:15:00,304,10,216,166
2026-01-03 04:15:00,2026-01-03 04:30:00,304,10,216,166
2026-01-03 04:30:00,2026-01-03 04:45:00,304,10,216,166
2026-01-03 04:45:00,2026-01-03 05:00:00,304,10,216,166
2026-01-03 05:00:00,2026-01-03 05:15:00,304,10,216,166
2026-01-03 05:15:00,2026-01-03 05:30:00,304,10,216,166
2026-01-03 05:30:00,2026-01-03 05:45:00,304,10,216,166
2026-01-03 05:45:00,2026-01-03 06:00:00,304,10,216,166
2026-01-03 06:00:00,2026-01-03 06:15:00,304,10,216,166
2026-01-03 06:15:00,2026-01-03 06:30:00,304,10,216,166
2026-01-03 06:30:00,2026-01-03 06:45:00,304,10,216,166
2026-01-03 06:45:00,2026-01-03 07:00:00,304,10,216,166
2026-01-03 07:00:00,2026-01-03 07:15:00,304,10,216,166
2026-01-03 07:15:00,2026-01-03 07:30:00,304,10,216,166
2026-01-03 07:30:00,2026-01-03 07:45:00,304,10,216,166
2026-01-03 07:45:00,2026-01-03 08:00:00,304,10,216,166
2026-01-03 08:00:00,2026-01-03 08:15:00,304,10,216,166
2026-01-03 08:15:00,2026-01-03 08:30:00,304,10,216,166
2026-01-03 08:30:00,2026-01-03 08:45:00,304,10,216,166
2026-01-03 08:45:00,2026-01-03 09:00:00,304,10,216,166
2026-01-03 09:00:00,2026-01-03 09:15:00,304,10,216,166
2026-01-03 09:15:00,2026-01-03 09:30:00,304,10,216,166
2026-01-03 09:30:00,2026-01-03 09:45:00,304,10,216,166
2026-01-03 09:45:00,2026-01-03 10:00:00,304,10,216,166
2026-01-03 10:00:00,2026-01-03 10:15:00,304,10,216,166
2026-01-03 10:15:00,2026-01-03 10:30:00,304,10,216,166
2026-01-03 10:30:00,2026-01-03 10:45:00,304,10,216,166
2026-01-03 10:45:00,2026-01-03 11:00:00,304,10,216,166
2026-01-03 11:00:00,2026-01-03 11:15:00,304,10,216,166
2026-01-03 11:15:00,2026-01-03 11:30:00,304,10,216,166
